created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place
2021-06-19 00:50:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,293.0,31.0,Scott Green,TheScottGreen,318,482,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","GTA, Ontario, Canada"
2021-06-19 00:51:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Michigan opens 100% indoor/outdoors and drops masks June 22nd. @fordnation looks like a inept coward. Open Ontario 100% now.,0.0,0.5,en,21.0,13.0,Firebolt73🇨🇦🇺🇲,20rogue20,93,410,[],"[{'screen_name': 'stevelanebitch', 'name': 'FFAC 🇨🇦', 'id': 2296655965, 'id_str': '2296655965', 'indices': [3, 18]}, {'screen_name': 'fordnation', 'name': 'Doug Ford', 'id': 2809959174, 'id_str': '2809959174', 'indices': [83, 94]}]",Dragonstone
2021-06-19 00:51:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,320.0,32.0,Amy Greenberg,Auntie_Amy,198,636,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",Toronto
2021-06-19 00:51:20+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,321.0,33.0,Does It Add Up? 🇬🇧🇨🇦,AddDoes,72,439,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",London & Toronto
2021-06-19 00:51:24+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.2364583333333333,0.3375,en,979.0,554.0,Polyhymnia ☸️,bear_risa,1455,1455,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Oregon, USA"
2021-06-19 00:52:12+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.1401785714285714,0.5526785714285715,en,265.0,57.0,Tania Watts,Tania_WattsUofT,648,98,"[{'text': 'COVID19', 'indices': [55, 63]}]","[{'screen_name': 'NathanStall', 'name': 'Nathan Stall', 'id': 936078120, 'id_str': '936078120', 'indices': [3, 15]}]","Toronto, Canada"
2021-06-19 00:52:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,347.0,35.0,justgigiontario,justgigi2021,213,126,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Toronto, Ontario"
2021-06-19 00:52:27+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,945.0,305.0,Gareth Morgan-Jones 🏴󠁧󠁢󠁷󠁬󠁳󠁿,Gwydion620,1551,444,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Auburn, AL"
2021-06-19 00:52:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In 2020, @ALIMA_ORG distributed 635 oxygen concentrators, 454 pulse oximeters, &amp; 330,000 masks throughout 12 West African countries. Learn more about ALIMA's #COVID19 response in #Africa: https://t.co/e8yyxcTVjB",0.25,0.25,en,3.0,3.0,Tarik Ward,TarikW,660,2253,[],"[{'screen_name': 'ELMAPhilanthro', 'name': 'ELMA Philanthropies', 'id': 1890901944, 'id_str': '1890901944', 'indices': [3, 18]}, {'screen_name': 'ALIMA_ORG', 'name': 'ALIMA', 'id': 819116890278817793, 'id_str': '819116890278817793', 'indices': [29, 39]}]","Brooklyn, NY"
2021-06-19 00:53:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.0272727272727272,0.4909090909090909,en,285.0,106.0,⚜️🎭Le voisin de St-Bruno🎭⚜️,VoisinSt,443,535,[],"[{'screen_name': 'Milhouse_Van_Ho', 'name': 'Milhouse Van Houten 🗽🇨🇦', 'id': 1246065743294332928, 'id_str': '1246065743294332928', 'indices': [3, 19]}]",Je vous laisse deviner!
2021-06-19 00:53:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,380.0,39.0,Nataly Farshait,farshait,1489,4806,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Toronto, Ontario"
2021-06-19 00:53:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.1666666666666666,0.1888888888888888,en,614.0,685.0,Anandan Pillai,anandan22,2072,688,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]",ADI  🛫 GGN  🛫 Noida 🛫 SBC
2021-06-19 00:54:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,946.0,306.0,Richard Albee 🏴󠁧󠁢󠁷󠁬󠁳󠁿,nanteos620,168,667,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Auburn, AL"
2021-06-19 00:54:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In this interview, I discuss the possible lab origin of SARS-CoV-2, the insanity of lockdowns, and how COVID-19 vaccines are being forced on people.
#SARSCoV2 #COVID19 #Lockdown #Vaccines
https://t.co/EUHZd1qzl0",-0.15,0.6,en,14.0,9.0,SHOW Y'ALL RECEIPTS (∀ NⒶte the VoluntⒶryist ∀),NVoluntaryist,1350,541,[],"[{'screen_name': 'jeremyrhammond', 'name': 'Jeremy R. Hammond', 'id': 164976578, 'id_str': '164976578', 'indices': [3, 18]}]",In the snowy mountains
2021-06-19 00:54:30+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid19 pandemic. Israel could have sent the vaccines to Palestinians it occupies OR ppl who need them in Africa or Asia. But instead, it let the vaccines expire. 
#Thisisisrael https://t.co/n2OpwpAhXO",-0.4375,0.75,en,31.0,20.0,Sue (she/her),SueG206,427,932,[],"[{'screen_name': 'itranslate123', 'name': 'Refaat🇵🇸', 'id': 1267418873177034753, 'id_str': '1267418873177034753', 'indices': [3, 17]}, {'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [19, 29]}]",West Coast
2021-06-19 00:54:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A free 6/23 webinar will review the state of #COVID19 in Brazil, India, and South Africa and explore what lessons we can learn from previous global vaccination campaigns in vaccinating the world against #COVID19: https://t.co/DVDTQbtFIy #COVID19Conversations",0.0777777777777777,0.3222222222222222,en,1.0,1.0,"Dale Needham, MD, PhD",DrDaleNeedham,10520,794,"[{'text': 'COVID19', 'indices': [64, 72]}]","[{'screen_name': 'sharon_inouye', 'name': 'Sharon Inouye, MD', 'id': 3279901412, 'id_str': '3279901412', 'indices': [3, 17]}]","Baltimore, MD"
2021-06-19 00:54:49+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.1401785714285714,0.5526785714285715,en,266.0,58.0,Annette,ItsAnnetteD,17,39,"[{'text': 'COVID19', 'indices': [55, 63]}]","[{'screen_name': 'NathanStall', 'name': 'Nathan Stall', 'id': 936078120, 'id_str': '936078120', 'indices': [3, 15]}]","Ontario, CANADA 🇨🇦"
2021-06-19 00:55:17+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",The demand for vaccines is rising after this week’s changed advice on AstraZeneca – and @marshall_steven believes Adelaide is an excellent base for a manufacturing plant. #saparli #Covid19 #TheAdvertiser https://t.co/jMKwewlnsA,0.0999999999999999,1.0,en,2.0,2.0,Adelaide Ann 🧙‍♀️🌈🍷🐀,AnnAdelaide1954,197,320,[],"[{'screen_name': 'theTiser', 'name': 'The Advertiser', 'id': 9609582, 'id_str': '9609582', 'indices': [3, 12]}, {'screen_name': 'marshall_steven', 'name': 'Steven Marshall, MP', 'id': 93818188, 'id_str': '93818188', 'indices': [102, 118]}]","Adelaide, South Australia"
2021-06-19 00:56:43+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,449.0,42.0,MJosling 🇨🇦,MJosling53,2463,3047,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",Canada
2021-06-19 00:56:50+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,455.0,43.0,Sylvia P.,stargal46,6551,7027,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Ontario, Canada"
2021-06-19 00:56:58+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Jay AI</a>",Check out the main bits of the chat I had with Sarah McIntyre breaking down the science of COVID vaccines. @SciXchangeRU #SciComm #Immunology https://t.co/aS5YKYS9xy,0.0055555555555555,0.3111111111111111,en,4.0,2.0,Chirag Jay Patel 💯 %💉,jayaisales,58,268,[],"[{'screen_name': 'ProfAgard', 'name': 'Dr. Emily Agard 🇨🇦🇬🇩🇧🇧', 'id': 2516411185, 'id_str': '2516411185', 'indices': [3, 13]}, {'screen_name': 'SciXchangeRU', 'name': 'SciXchangeRU', 'id': 1595621418, 'id_str': '1595621418', 'indices': [122, 135]}]",New Jersey
2021-06-19 00:57:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,465.0,44.0,Elizabeth MacAulay Italiano,LizD12,1228,1151,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Toronto, Ontario"
2021-06-19 00:57:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem.",0.0,0.6,en,156.0,76.0,Daniel Rino K,rinokrismasurya,520,518,"[{'text': 'DeltaVariant', 'indices': [103, 116]}]","[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]","Yogyakarta, Indonesia"
2021-06-19 00:57:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,478.0,45.0,Geminirish Cailín,LittleLamb9,833,2294,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","London/Gravenhurst, ON, Canada"
2021-06-19 00:58:04+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,488.0,46.0,Sandi - caring for others = caring for you,sandi89701936,879,741,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",global
2021-06-19 00:58:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,498.0,47.0,SK8 Wireless #AZ Vaccinated,SK8Wireless,527,1593,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",Canada
2021-06-19 00:58:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,505.0,48.0,Marian Leslie,moreorleslie,174,672,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",Toronto ON
2021-06-19 00:59:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,509.0,49.0,John Michael McGrath,jm_mcgrath,21465,3975,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",Toronto
2021-06-19 00:59:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,528.0,53.0,Thomas Guy,thomaskguy,611,1686,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Ontario, CA"
2021-06-19 00:59:50+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,116.0,104.0,Yohko Hatada EMLS RI,YohkoHatada,1566,4073,"[{'text': 'COVID19', 'indices': [120, 128]}]","[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [3, 11]}]","UK, Japan"
2021-06-19 01:00:25+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waiting for the Israeli asshole of a journalist @BarakRavid to tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians and making the covid19 crises far worse, leading to more Palestinian deaths. This is Israel.",-0.125,0.725,en,26.0,14.0,And Ve,Axolotl_pragmat,135,507,[],"[{'screen_name': 'itranslate123', 'name': 'Refaat🇵🇸', 'id': 1267418873177034753, 'id_str': '1267418873177034753', 'indices': [3, 17]}, {'screen_name': 'BarakRavid', 'name': 'Barak Ravid', 'id': 302971361, 'id_str': '302971361', 'indices': [67, 78]}]","Athens, greece"
2021-06-19 01:00:40+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",0.2431818181818181,0.5022727272727273,en,127.0,41.0,BigBear07,Vintagedrummer7,4390,4993,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",Outer Mongolia/ In Your Head
2021-06-19 01:00:53+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,553.0,54.0,Will Falk,willfalk,4879,3841,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","East Garafraxa, Ontario"
2021-06-19 01:01:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I wasn't born yesterday, so going to illuminate a couple of @pfizer's claims:
1) Pfizer got US EUA on Dec 11, 2020. In late Jan '21, they agreed to provide just 2% of the doses of their deals with other buyers to COVAX (that reps the majority of the world's pop, esp the poor).",-0.2749999999999999,0.525,en,363.0,207.0,Bob Cannon,BobCann64618513,175,2670,[],"[{'screen_name': 'kateelder', 'name': 'kateelder', 'id': 18872850, 'id_str': '18872850', 'indices': [3, 13]}, {'screen_name': 'pfizer', 'name': 'Pfizer Inc.', 'id': 56488059, 'id_str': '56488059', 'indices': [75, 82]}]","Columbus, OH"
2021-06-19 01:01:07+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waiting for the Israeli asshole of a journalist @BarakRavid to tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians and making the covid19 crises far worse, leading to more Palestinian deaths. This is Israel.",-0.125,0.725,en,28.0,15.0,Suzanne Cambar Sargon,SuzanneCambar,188,481,[],"[{'screen_name': 'itranslate123', 'name': 'Refaat🇵🇸', 'id': 1267418873177034753, 'id_str': '1267418873177034753', 'indices': [3, 17]}, {'screen_name': 'BarakRavid', 'name': 'Barak Ravid', 'id': 302971361, 'id_str': '302971361', 'indices': [67, 78]}]","Irlande, Paris, Beyrouth "
2021-06-19 01:01:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,564.0,56.0,Mick Lewis 🇨🇦,mlewis73,101,327,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Milton, Ontario"
2021-06-19 01:01:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,146.0,39.0,Maya 🤪✨,MightBeMayaa,493,283,"[{'text': 'COVID19', 'indices': [87, 95]}]","[{'screen_name': 'KalainH', 'name': 'Kalain Hosein', 'id': 577607285, 'id_str': '577607285', 'indices': [3, 11]}]",Trinidad & Tobago
2021-06-19 01:01:44+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,182.0,126.0,Earthbound Misfit #EveryLittleThingGonnaBeAlright,Notoriousb22,682,4502,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]","Tempe, AZ"
2021-06-19 01:02:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,575.0,58.0,Karyn Hegarty,mllekaryn,76,390,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]","Ottawa, Ontario"
2021-06-19 01:02:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6) Outside of #COVID19 vaccines, if I had a dime for every example of Pfizer's unsavory conduct when we've tried to access 'their' medical tools for the types of populations MSF serves - people in crisis, the poor, marginalized - I'd have a bursting purse....",-0.1333333333333333,0.2166666666666666,en,47.0,10.0,Bob Cannon,BobCann64618513,175,2671,"[{'text': 'COVID19', 'indices': [29, 37]}]","[{'screen_name': 'kateelder', 'name': 'kateelder', 'id': 18872850, 'id_str': '18872850', 'indices': [3, 13]}]","Columbus, OH"
