created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place,score,hour,day
2021-06-19 00:52:12+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","👇👇👇

people are free to believe that covid19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. as such, there are places where you should not work unless you are vaccinated.

https://t.co/xivwoctrfp",0.1401785714285714,0.5526785714285715,en,265.0,57.0,Tania Watts,Tania_WattsUofT,648,98,#COVID19, 'Nathan Stall',"Toronto, Canada",positive,0,19
2021-06-19 00:52:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,347.0,35.0,justgigiontario,justgigi2021,213,126,#COVID19, 'Isaac Bogoch',"Toronto, Ontario",positive,0,19
2021-06-19 00:52:27+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","i’m pleased to welcome the wecandothis bus to atlanta today! remember, there are 3 easy ways to find a covid19 vaccine near you:  
🔍 search https://t.co/d2pdwips8o  
📱text your zip code to 438829  
📞 call 1-800-232-0233 https://t.co/ammcmmctip",0.5083333333333333,0.7833333333333333,en,945.0,305.0,Gareth Morgan-Jones 🏴󠁧󠁢󠁷󠁬󠁳󠁿,Gwydion620,1551,444,#WeCanDoThis #COVID19, 'Rochelle Walensky,"Auburn, AL",positive,0,19
2021-06-19 00:52:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","in 2020, @alima_org distributed 635 oxygen concentrators, 454 pulse oximeters, &amp; 330,000 masks throughout 12 west african countries. learn more about alima's covid19 response in africa: https://t.co/e8yyxctvjb",0.25,0.25,en,3.0,3.0,Tarik Ward,TarikW,660,2253,#COVID19 #Africa:, 'ELMA Philanthropies',"Brooklyn, NY",positive,0,19
2021-06-19 00:53:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,380.0,39.0,Nataly Farshait,farshait,1489,4806,#COVID19, 'Isaac Bogoch',"Toronto, Ontario",positive,0,19
2021-06-19 00:54:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i’m pleased to welcome the wecandothis bus to atlanta today! remember, there are 3 easy ways to find a covid19 vaccine near you:  
🔍 search https://t.co/d2pdwips8o  
📱text your zip code to 438829  
📞 call 1-800-232-0233 https://t.co/ammcmmctip",0.5083333333333333,0.7833333333333333,en,946.0,306.0,Richard Albee 🏴󠁧󠁢󠁷󠁬󠁳󠁿,nanteos620,168,667,#WeCanDoThis #COVID19, 'Rochelle Walensky,"Auburn, AL",positive,0,19
2021-06-19 00:54:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","in this interview, i discuss the possible lab origin of sars-cov-2, the insanity of lockdowns, and how covid-19 vaccines are being forced on people.
sarscov2 covid19 lockdown vaccines
https://t.co/euhzd1qzl0",-0.15,0.6,en,14.0,9.0,SHOW Y'ALL RECEIPTS (∀ NⒶte the VoluntⒶryist ∀),NVoluntaryist,1350,541,#SARSCoV2 #COVID19 #Lockdown #Vaccines, 'Jeremy R. Hammond',In the snowy mountains,negative,0,19
2021-06-19 00:54:30+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@israelmfa israel is a brutal nazi-like entity.... it sent expired vaccines to palestinians to further worsen the covid19 pandemic. israel could have sent the vaccines to palestinians it occupies or ppl who need them in africa or asia. but instead, it let the vaccines expire. 
thisisisrael https://t.co/n2opwpahxo",-0.4375,0.75,en,31.0,20.0,Sue (she/her),SueG206,427,932,#Thisisisrael, 'Refaat🇵🇸',West Coast,negative,0,19
2021-06-19 00:54:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a free 6/23 webinar will review the state of covid19 in brazil, india, and south africa and explore what lessons we can learn from previous global vaccination campaigns in vaccinating the world against covid19: https://t.co/dvdtqbtfiy covid19conversations",0.0777777777777777,0.3222222222222222,en,1.0,1.0,"Dale Needham, MD, PhD",DrDaleNeedham,10520,794,#COVID19 #COVID19: #COVID19Conversations, 'Sharon Inouye,"Baltimore, MD",positive,0,19
2021-06-19 00:54:49+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","👇👇👇

people are free to believe that covid19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. as such, there are places where you should not work unless you are vaccinated.

https://t.co/xivwoctrfp",0.1401785714285714,0.5526785714285715,en,266.0,58.0,Annette,ItsAnnetteD,17,39,#COVID19, 'Nathan Stall',"Ontario, CANADA 🇨🇦",positive,0,19
2021-06-19 00:55:17+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",the demand for vaccines is rising after this week’s changed advice on astrazeneca – and @marshall_steven believes adelaide is an excellent base for a manufacturing plant. saparli covid19 theadvertiser https://t.co/jmkwewlnsa,0.0999999999999999,1.0,en,2.0,2.0,Adelaide Ann 🧙‍♀️🌈🍷🐀,AnnAdelaide1954,197,320,#saparli #Covid19 #TheAdvertiser, 'The Advertiser',"Adelaide, South Australia",positive,0,19
2021-06-19 00:56:43+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,449.0,42.0,MJosling 🇨🇦,MJosling53,2463,3047,#COVID19, 'Isaac Bogoch',Canada,positive,0,19
2021-06-19 00:56:50+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,455.0,43.0,Sylvia P.,stargal46,6551,7027,#COVID19, 'Isaac Bogoch',"Ontario, Canada",positive,0,19
2021-06-19 00:56:58+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Jay AI</a>",check out the main bits of the chat i had with sarah mcintyre breaking down the science of covid vaccines. @scixchangeru scicomm immunology https://t.co/as5ykys9xy,0.0055555555555555,0.3111111111111111,en,4.0,2.0,Chirag Jay Patel 💯 %💉,jayaisales,58,268,#SciComm #Immunology, 'Dr. Emily Agard 🇨🇦🇬🇩🇧🇧',New Jersey,positive,0,19
2021-06-19 00:57:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,465.0,44.0,Elizabeth MacAulay Italiano,LizD12,1228,1151,#COVID19, 'Isaac Bogoch',"Toronto, Ontario",positive,0,19
2021-06-19 00:57:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,478.0,45.0,Geminirish Cailín,LittleLamb9,833,2294,#COVID19, 'Isaac Bogoch',"London/Gravenhurst, ON, Canada",positive,0,19
2021-06-19 00:58:04+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,488.0,46.0,Sandi - caring for others = caring for you,sandi89701936,879,741,#COVID19, 'Isaac Bogoch',global,positive,0,19
2021-06-19 00:58:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,498.0,47.0,SK8 Wireless #AZ Vaccinated,SK8Wireless,527,1593,#COVID19, 'Isaac Bogoch',Canada,positive,0,19
2021-06-19 00:58:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,505.0,48.0,Marian Leslie,moreorleslie,174,672,#COVID19, 'Isaac Bogoch',Toronto ON,positive,0,19
2021-06-19 00:59:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,509.0,49.0,John Michael McGrath,jm_mcgrath,21465,3975,#COVID19, 'Isaac Bogoch',Toronto,positive,0,19
2021-06-19 00:59:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,528.0,53.0,Thomas Guy,thomaskguy,611,1686,#COVID19, 'Isaac Bogoch',"Ontario, CA",positive,0,19
2021-06-19 00:59:50+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","africa needs millions more doses here &amp; now to curb the third wave.

in the midst of a third wave of covid19 cases in africa, dr @moetitshidi calls out for much-needed covid-19 vaccine doses during this critical time. https://t.co/kudpxpqq22",0.125,0.325,en,116.0,104.0,Yohko Hatada EMLS RI,YohkoHatada,1566,4073,"#COVID19 #Africa,", 'WHO African Region',"UK, Japan",positive,0,19
2021-06-19 01:00:53+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,553.0,54.0,Will Falk,willfalk,4879,3841,#COVID19, 'Isaac Bogoch',"East Garafraxa, Ontario",positive,1,19
2021-06-19 01:01:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,564.0,56.0,Mick Lewis 🇨🇦,mlewis73,101,327,#COVID19, 'Isaac Bogoch',"Milton, Ontario",positive,1,19
2021-06-19 01:01:44+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","you can get a covid19 vaccine and other vaccines, including flu and shingles, at the same visit. you no longer need to wait 14 days between vaccines. side effects are the same if vaccines are given alone or together. 
 
more about vaccine timing: https://t.co/bv3mn5xdle. https://t.co/rwrrzhkdeg",0.09375,0.28125,en,182.0,126.0,Earthbound Misfit #EveryLittleThingGonnaBeAlright,Notoriousb22,682,4502,#COVID19, 'CDC',"Tempe, AZ",positive,1,19
2021-06-19 01:02:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,575.0,58.0,Karyn Hegarty,mllekaryn,76,390,#COVID19, 'Isaac Bogoch',"Ottawa, Ontario",positive,1,19
2021-06-19 01:02:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6) outside of covid19 vaccines, if i had a dime for every example of pfizer's unsavory conduct when we've tried to access 'their' medical tools for the types of populations msf serves - people in crisis, the poor, marginalized - i'd have a bursting purse....",-0.1333333333333333,0.2166666666666666,en,47.0,10.0,Bob Cannon,BobCann64618513,175,2671,#COVID19, 'kateelder',"Columbus, OH",negative,1,19
2021-06-19 01:03:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","we are dying! ugandans need the world to stand with them. we need oxygen, ppes, covid19 vaccines and money to pay our over-stretched health workers.
world, we need each other! 

oxygen failure kills 30 covid patients at mulago  https://t.co/o1k0iugf6z via @dailymonitor",-0.2364583333333333,0.3375,en,979.0,555.0,YT: bright and woke 🇺🇬,missjoannee1,635,636,#COVID19, 'Winnie Byanyima',"London, England",negative,1,19
2021-06-19 01:03:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,598.0,60.0,Sumon Chakrabarti,TorontoIDDoc,9825,2116,#COVID19, 'Isaac Bogoch',"Toronto, Ontario",positive,1,19
2021-06-19 01:03:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,603.0,61.0,Paulina A Hernández 💫,paulinalavarado,708,4130,#COVID19, 'Isaac Bogoch',Puerto de ilusion..🌵🏝,positive,1,19
2021-06-19 01:03:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wealthy countries are hoarding lifesaving covid19 vaccines–lower-income countries in africa deserve equal access! @gouvernementfr @german_gov @quirinale @ukparliament @eu_commission @ausgov support the tripswaiver so generic companies can start producing more vaccines! g7uk https://t.co/2gbgqomnbz,0.28125,0.4375,en,10.0,8.0,Stratfordinternational,Stratfordinter3,21,200,#COVID19 #TRIPSwaiver #G7UK, 'Prince Manvendra',"London, England",positive,1,19
2021-06-19 01:03:45+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","transplant recipients, hope is on the way. 

thanks for bringing this to our attention, @karlieincali
covid_19 covid19 covidvaccination 
https://t.co/b15umx2svs",0.2,0.2,en,17.0,11.0,(((💉Nix E Lizardbreath Fully Vaxxed A-Bomb💉))),Nixanadoo,2036,1445,#Covid_19 #COVID19 #COVIDVaccination, 'Grandpa Snarky',Raccoon City Hive,positive,1,19
2021-06-19 01:04:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,622.0,62.0,djarinsane,ms_christinak,207,219,#COVID19, 'Isaac Bogoch',she from the 🇨🇦,positive,1,19
2021-06-19 01:05:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","with today’s impressive novavax results, we have another covid19 vaccine!

we’re so lucky to have so many safe and efficacious vaccines in such a short period of time. we mustn’t forget that.

now we must do everything possible to  ensure everyone around the 🌍 has access to one",0.3333333333333333,0.6619047619047619,en,632.0,109.0,Bob Cannon,BobCann64618513,175,2671,#COVID19, 'Craig Spencer MD MPH',"Columbus, OH",positive,1,19
2021-06-19 01:05:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a new @eurobarometereu survey shows 79% of europeans intend to get vaccinated against covid19 this year. but people aged under 45 are more hesitant.

70% also believe the eu plays a key role in ensuring access to vaccines in their country. 🇪🇺

more info 👇 strongertogether",0.2072727272727272,0.5709090909090909,en,115.0,56.0,Luis E. Beltran Madile,luisbeltran_tax,1145,4984,#COVID19 #StrongerTogether, 'European Commission 🇪🇺',Maracaibo/Santa Barbara/Zulia,positive,1,19
2021-06-19 01:06:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,679.0,65.0,mahmoudshoblaq,MahmoudShoblaq,491,709,#COVID19, 'Isaac Bogoch',"Toronto, Ontario, Canada",positive,1,19
2021-06-19 01:07:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,694.0,66.0,Lumina Purandare,LPurandare,221,1409,#COVID19, 'Isaac Bogoch',"Brampton, Ontario",positive,1,19
2021-06-19 01:07:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","that's great. but there are now *zero* appointments available within a 6 hour driving radius of winnipeg for anyone who can only get pfizer for shot 2. 

save pfizer for our kids. they don't have a choice between vaccines.

@kindrachukjason @souradets mbpoli",0.4000000000000001,0.7166666666666667,en,53.0,8.0,Sandra Kelly,2020willbelit,537,1501,#mbpoli, 'Jillian',"Winnipeg, Manitoba",positive,1,19
2021-06-19 01:08:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","africa needs millions more doses here &amp; now to curb the third wave.

in the midst of a third wave of covid19 cases in africa, dr @moetitshidi calls out for much-needed covid-19 vaccine doses during this critical time. https://t.co/kudpxpqq22",0.125,0.325,en,118.0,105.0,karkar,kar_nels,1244,2733,"#COVID19 #Africa,", 'WHO African Region',"St Paul, MN",positive,1,19
2021-06-19 01:08:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the covid19 virus is moving faster than the global distribution of vaccines. to end the pandemic, our shared goal must be to vaccinate at least 70% of the world’s population by the time the @g7 meets again in 🇩🇪 next year. to do that, we need 11 billion doses. vaccinequity https://t.co/l6cizi2ruu",-0.0999999999999999,0.1333333333333333,en,663.0,330.0,Patricia Bruce,pafranbruce,389,1058,#COVID19 #VaccinEquity, 'Tedros Adhanom Ghebreyesus',"Santiago, Chile",negative,1,19
2021-06-19 01:08:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,724.0,67.0,TeeWee,obscenequeenbee,387,1723,#COVID19, 'Isaac Bogoch',Ottawa,positive,1,19
2021-06-19 01:08:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,728.0,68.0,Susan Gordon,susang8,481,1714,#COVID19, 'Isaac Bogoch',Toronto,positive,1,19
2021-06-19 01:08:54+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,729.0,69.0,Karen Cowan,karen113465,44,125,#COVID19, 'Isaac Bogoch',"Toronto, Ontario",positive,1,19
2021-06-19 01:08:57+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@un, @who, @unrwa
do you have some good plan for the palestinians⁉️❓❓

covid19


the palestinian authority cancels an agreement with israeli regarding the exchange of pfizer vaccines, saying the doses are set to expire soon https://t.co/qkbwsif9j3
18 jun 2021",0.7,0.6000000000000001,en,6.0,7.0,Koh Nagao,KohNagao,1670,2489,#Palestinians⁉️❓❓ #COVID19, 'KAKAPO➤Endangered',World,positive,1,19
2021-06-19 01:09:41+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,747.0,71.0,Marisa Oliveros,oliveros_marisa,27,44,#COVID19, 'Isaac Bogoch',"Toronto, Ontario",positive,1,19
2021-06-19 01:10:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","it's telling how mnangagwa and his varakashi have fallen for the sarcastic insult to the australian prime minister on this video clip that, zimbabwe is doing better in rolling out covid19 vaccination. how can zimbabwe do better when it ran out of its paltry vaccines, long ago? https://t.co/zflxo5ckxt",0.21,0.44,en,148.0,38.0,TheServant,TineyiMachobani,3193,4074,#Covid19, 'Prof Jonathan Moyo',"Harare, Zimbabwe",positive,1,19
2021-06-19 01:10:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,772.0,73.0,Rae,raekae,227,722,#COVID19, 'Isaac Bogoch',Toronto,positive,1,19
2021-06-19 01:11:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,774.0,75.0,Patrick Brown,PBPatrickBrown,125,521,#COVID19, 'Isaac Bogoch',"Toronto, Canada",positive,1,19
2021-06-19 01:12:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,790.0,76.0,Luna,lunamadd,324,647,#COVID19, 'Isaac Bogoch',Ontario,positive,1,19
2021-06-19 01:12:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,792.0,77.0,Nancy,CanuckTraveler,3199,4989,#COVID19, 'Isaac Bogoch',"Ontario, Canada",positive,1,19
2021-06-19 01:13:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,808.0,79.0,Prateek Sehgal,psehgal89,337,358,#COVID19, 'Isaac Bogoch',"Toronto, ON",positive,1,19
2021-06-19 01:13:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,811.0,80.0,I'm Speaking....,meredithheron,18281,8589,#COVID19, 'Isaac Bogoch',Planet Earth,positive,1,19
2021-06-19 01:13:57+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","it's a strange world in which you can't even have your own experience anymore without someone saying, 'that's not the right experience.'
covid19 vaccines censorship
https://t.co/c7xfn6kztd",0.2785714285714285,0.5619047619047618,en,13.0,7.0,VoteRonPaul2016,jonflombee,5500,1897,#COVID19 #Vaccines #Censorship, 'Jeremy R. Hammond',The Land of the Stranger,positive,1,19
2021-06-19 01:14:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 covid19 vaccines have been administered so far today in ontario. 84% are 2nd doses.

these are huge vaccine days. the pace of vaccination (per capita) is up there with the fastest in the world. 

way to go, ontario.

kenojuak ashevak's iqalutsiavak (beautiful fish) https://t.co/xo2wlew4j2",0.3375,0.725,en,823.0,82.0,Sabrin صابرين,sabrinshahrin90,1727,281,#COVID19, 'Isaac Bogoch',Canada,positive,1,19
